m_N,y,sin2_2theta,omega_h2_scan,omega_h2,converged,retcode,lambda_fs_Mpc,lambda_fs_eq_Mpc,lambda_fs_free_Mpc,v_end,x_kd,lambda_fs_kd_Mpc,r_s_Mpc,x_kd3,lambda_fs_kd3_Mpc,r_s3_Mpc,x_kd_old,lambda_fs_kd_old_Mpc,r_s_old_Mpc
2.9999999999999997e-5,0.0003162,1.2163874389181402e-13,0.12233850016151022,0.12233850016151022,true,Success,0.08972915640669565,0.031412339630183715,0.058316816776511946,0.030249317647827352,8.151552693278543,0.07735636786586945,0.005404898376675495,4.0,0.07719735526167035,0.001905728680253197,321.22255635445913,0.049133947406807335,0.028379207522526984
2.9999999999999997e-5,0.0005623,2.9000707324045583e-14,0.12007925470875147,0.12007925470875147,true,Success,0.0857155489437688,0.03008486931470331,0.055630679629065496,0.028857740466765265,26.83252238492436,0.06574693740199788,0.013333955621909324,15.223157658467008,0.06972356742861681,0.00996246331671888,979.8197046280939,0.038539593981903236,0.035156529754797196
2.9999999999999997e-5,0.001,6.704240432288372e-15,0.11993444974038023,0.11993444974038023,true,Success,0.07988824028470633,0.028108658168147418,0.051779582116558906,0.026862219490217113,82.25543918517047,0.053290890570124226,0.019574977095063794,47.53146997087132,0.05735323524147663,0.01645584687178814,2961.128163790763,0.028268244164850773,0.03969524273163032
2.9999999999999997e-5,0.001778,2.00035265843089e-15,0.11980951956681836,0.11980951956681836,true,Success,0.07698817291371621,0.027105768688382204,0.04988240422533401,0.025878984813580808,254.65447908824035,0.04359211563224605,0.024848533722111977,147.09512956469325,0.047286360982544975,0.02186333466668005,8949.744815429312,0.02013744741438094,0.04382196061801082
2.9999999999999997e-5,0.003162,6.229362797440838e-16,0.1197706112169172,0.1197706112169172,true,Success,0.07442899058230285,0.026218875637395864,0.04821011494490698,0.025012209944319266,789.6943119032585,0.034794377655439884,0.029778385216542722,456.6384853648044,0.03834048070852027,0.026909841848654022,26156.19218031351,0.013341846087168272,0.04713347314945114
2.9999999999999997e-5,0.005623,1.9806352004887355e-16,0.11991098495021327,0.11991098495021327,true,Success,0.07211263342862391,0.025409860470226985,0.04670277295839692,0.02423085907615757,2440.757918450425,0.026686766362768156,0.03441225193715953,1415.778713295244,0.030061871146228072,0.031681797917991215,72537.6319364789,0.008186080561445642,0.049379379629866035
2.9999999999999997e-5,0.01,6.356158525158382e-17,0.11996510339493897,0.11996510339493897,true,Success,0.07019664874014404,0.024711758593068425,0.04548489014707562,0.02359950564051463,7455.188074659949,0.01940683955280803,0.0387197997816707,4361.757269559714,0.0225322404304362,0.036191339878686404,191559.648088011,0.004662596777592416,0.050647948826948445
2.9999999999999997e-5,0.01778,2.0519575870277613e-17,0.11997865478691973,0.11997865478691973,true,Success,0.06940885377479071,0.024366630240540157,0.04504222353425056,0.02337001587744898,22196.304274266997,0.013291882982136485,0.04300576632823267,13232.033164149669,0.01602089234197467,0.04079798779520822,492904.984316984,0.002413692114906167,0.05180626270829017
2.9999999999999997e-5,0.03162,6.657750823223458e-18,0.11999902628749651,0.11999902628749651,true,Success,0.07260540928234825,0.025208197207967045,0.04739721207438121,0.024590839080697917,64384.1321225777,0.008810456952829391,0.049128108596987435,39468.84941547328,0.011044935156738385,0.047320405317051104,1.2792475895148441e6,0.0010104381410082756,0.05543836038660719
2.9999999999999997e-5,0.05623,2.1724562600327145e-18,0.12001903757764718,0.12001903757764718,true,Success,0.0832213245613321,0.028073520054660833,0.05514780450667126,0.028607556325769497,184095.22384496717,0.005790772962906211,0.05995750283682099,115745.13300829435,0.007567158879899489,0.058520394295637025,3.430807039225113e6,1.7754909547690148e-5,0.06462791430294741
2.9999999999999997e-5,0.1,7.11383768885634e-19,0.11997372597170256,0.11997372597170256,true,Success,0.10084693904078776,0.03253971110157829,0.06830722793920947,0.03542258542170053,519392.66438856843,0.003511547999857315,0.07571418936253956,331308.77677735453,0.004901524330535363,0.07458968634197029,9.400880305437127e6,0.0,0.07926351507440009
2.9999999999999997e-5,0.1778,2.3356634813824844e-19,0.12097484715551657,0.12097484715551657,true,Success,0.12404610309629426,0.038042917235336954,0.08600318586095732,0.04457536190758444,1.4519859508834367e6,0.0015496011321370724,0.095617367360572,932086.6671698348,0.0026193697117770955,0.09475191413812283,Inf,0.0,0.09794633539030208
3.777e-5,1.778e-6,8.094404991044123e-11,0.11998663255783323,0.11998663255783323,true,Success,0.05369448777908446,0.019654316070082042,0.03404017170900242,0.02156715048455822,3.999999999999999,0.047310191700836994,0.0028425614813777874,3.999999999999999,0.047310191700836994,0.0028425614813777874,3.999999999999999,0.047310191700836994,0.0028425614813777874
3.777e-5,3.162e-6,6.954014293124862e-11,0.11980687990581543,0.11980687990581543,true,Success,0.05419952313137702,0.019795050357155005,0.03440447277422202,0.02179780401517062,3.999999999999999,0.04769722867466057,0.0028380469075308563,3.999999999999999,0.04769722867466057,0.0028380469075308563,3.999999999999999,0.04769722867466057,0.0028380469075308563
3.777e-5,5.623e-6,5.068673050172047e-11,0.11992607729514963,0.11992607729514963,true,Success,0.05562769255289491,0.020208005971987287,0.035419686580907626,0.022440549233599807,3.999999999999999,0.04890370538651165,0.0028372538183888472,3.999999999999999,0.04890370538651165,0.0028372538183888472,3.999999999999999,0.04890370538651165,0.0028372538183888472
3.777e-5,1.0e-5,3.0247390062838176e-11,0.1197171539622349,0.1197171539622349,true,Success,0.05839763734186788,0.02100700442883124,0.037390632913036646,0.02368826364235838,3.999999999999999,0.05124304037176779,0.002836448328267931,3.999999999999999,0.05124304037176779,0.002836448328267931,3.999999999999999,0.05124304037176779,0.002836448328267931
3.777e-5,1.778e-5,1.5295617325502145e-11,0.11942993460740033,0.11942993460740033,true,Success,0.06185282532014644,0.02198904643834858,0.03986377888179786,0.025253666446554943,3.999999999999999,0.05411311199999902,0.0028448638939664126,3.999999999999999,0.05411311199999902,0.0028448638939664126,3.999999999999999,0.05411311199999902,0.0028448638939664126
3.777e-5,3.162e-5,6.896640307399889e-12,0.11961246569479124,0.11961246569479124,true,Success,0.06513284824159013,0.02291258562323582,0.042220262618354314,0.026744973347479713,3.999999999999999,0.056798969072751906,0.002814414657511138,3.999999999999999,0.056798969072751906,0.002814414657511138,3.999999999999999,0.056798969072751906,0.002814414657511138
3.777e-5,5.623e-5,2.873488708933903e-12,0.11961941988338942,0.11961941988338942,true,Success,0.06784306504757706,0.023666924349078248,0.0441761406984988,0.027982557546661974,3.999999999999999,0.058957301140288944,0.0024838679623923506,3.999999999999999,0.058957301140288944,0.0024838679623923506,8.167489252612723,0.05826462210913701,0.005136690205419316
3.777e-5,0.0001,1.1287689421774917e-12,0.11972929321552765,0.11972929321552765,true,Success,0.06998865136634803,0.024253203239354343,0.0457354481269937,0.02896907632828305,3.999999999999999,0.06059045024453002,0.001967832251122436,3.999999999999999,0.06059045024453002,0.001967832251122436,24.922887266388273,0.05424109487840985,0.009809135798094315
3.777e-5,0.0001778,4.1685233533144477e-13,0.11964924788426921,0.11964924788426921,true,Success,0.07139681659719799,0.02463341831805496,0.046763398279143026,0.02961935644280977,3.999999999999999,0.06168904766488876,0.001718900980113106,3.999999999999999,0.06168904766488876,0.001718900980113106,79.25893432536206,0.04836870755547907,0.01543177169344436
3.777e-5,0.0003162,1.3564536233953994e-13,0.1201050873882481,0.1201050873882481,true,Success,0.07158339449599005,0.024637012560742452,0.046946381935247604,0.029735105947570055,6.080241168845201,0.06304958197001431,0.003195708503353389,3.999999999999999,0.061880086818405046,0.0016878359089637597,250.80437865788977,0.041293162518014986,0.021167782583147856
3.777e-5,0.0005623,3.162553802719034e-14,0.11950658637942205,0.11950658637942205,true,Success,0.06800679810280358,0.023479459840104813,0.04452733826269877,0.028204758471818962,20.913521753391343,0.05382033699511772,0.00975950836063862,11.773888079994157,0.05689357957878939,0.0071369599587711675,768.9191038128937,0.032654223319680986,0.02673008414478078
3.777e-5,0.001,7.699719207053846e-15,0.11882960342959438,0.11882960342959438,true,Success,0.06395010287339721,0.02210671830986089,0.041843384563536326,0.026506482307831432,64.68925686586047,0.04448986960603172,0.014833360008906431,37.267822941334245,0.047534076264802196,0.012385942301498542,2337.1897319774657,0.024658270041752132,0.03066806173111599
3.777e-5,0.001778,2.3550934370958862e-15,0.12006946486821513,0.12006946486821513,true,Success,0.0619393985150598,0.02142625595435525,0.04051314256070455,0.025664643270141903,201.74358020930416,0.03679120013814879,0.018811489608417022,116.50964375817429,0.03970627590541992,0.016457739324793802,7184.302640548787,0.01810120319976684,0.03392978832151069
3.777e-5,0.003162,7.413590925329944e-16,0.11994562431320112,0.11994562431320112,true,Success,0.06009090103086962,0.02077846367271574,0.03931243735815387,0.024904712259249062,627.2058711423609,0.02987530861093283,0.022754716819497974,362.4675619880471,0.03268889874256749,0.02047887011566136,21398.155080883877,0.012424565659214053,0.03687231559767823
3.777e-5,0.005623,2.371527815850036e-16,0.11994151785118898,0.11994151785118898,true,Success,0.05830431444602785,0.020157250141764723,0.03814706430426312,0.024167082486156965,1944.2323240186124,0.023386310417330226,0.02645848168821287,1126.004809347958,0.02608493191600137,0.02427530986763659,60743.74306720275,0.007880397155493895,0.03900284161421078
3.777e-5,0.01,7.638170801093374e-17,0.12000221210467177,0.12000221210467177,true,Success,0.056695922044646116,0.01958777607029733,0.037108145974348784,0.023509444079897975,5979.891137633607,0.017431101282640565,0.02993208942752995,3482.933922035042,0.01997097260395803,0.027877322333492594,163386.27901404217,0.004634556693840781,0.04028456015071984
3.777e-5,0.01778,2.4718440934888363e-17,0.12000299013445527,0.12000299013445527,true,Success,0.0555743327493809,0.019169794917523613,0.036404537831857285,0.023064032505340684,18013.774916948318,0.012226508928402942,0.033204351353054676,10641.586190827416,0.014506565970915444,0.03135977415004702,423336.76133259997,0.0025082435017027204,0.04106647572147546
3.777e-5,0.03162,8.030002989940441e-18,0.12002377011261166,0.12002377011261166,true,Success,0.05633305400270173,0.019317258227113963,0.03701579577558777,0.023450983941931673,52692.68187947493,0.008152508632763934,0.03708023579136152,31922.296233620782,0.01005876740960382,0.0355380625568623,1.0891877561953992e6,0.0011788544194712251,0.042721958279802685
3.777e-5,0.05623,2.622028279682496e-18,0.12002432272902097,0.12002432272902097,true,Success,0.06205233670163965,0.020852635535347604,0.04119970116629205,0.026099139674882324,151137.1223286291,0.005373921772174767,0.04383504282324024,94164.475101371,0.006896997314878456,0.04260286450340956,2.876642015115342e6,0.00031055493516370276,0.04793134073818661
3.777e-5,0.1,8.595708460520805e-19,0.12001449184721641,0.12001449184721641,true,Success,0.07385940254499782,0.023878274244374716,0.04998112830062309,0.031654526605828036,428494.2690007864,0.0034140077574398753,0.05475701149028132,272075.10367574205,0.004611114084293241,0.05378854227427891,7.830221783216376e6,0.0,0.057841037589451395
3.777e-5,0.1778,2.82625185742586e-19,0.12096455698782145,0.12096455698782145,true,Success,0.09070760919570682,0.027907892030490468,0.06279971716521636,0.03975601183550189,1.2037386324712257e6,0.001807329506367306,0.06936463274162984,771294.5463095899,0.0027349598986035556,0.0686141708097955,Inf,0.0,0.07158842920974269
4.755e-5,1.0e-6,5.638090379142512e-11,0.11930902106329201,0.11930902106329201,true,Success,0.042420741675067,0.015293632360435336,0.02712710931463166,0.020984550606343282,4.0,0.037379069171906705,0.0022601429361061697,4.0,0.037379069171906705,0.0022601429361061697,4.0,0.037379069171906705,0.0022601429361061697
4.755e-5,1.778e-6,5.46634993166457e-11,0.11940112791537931,0.11940112791537931,true,Success,0.042528334497101195,0.015322322018466377,0.02720601247863482,0.02104554753995451,4.0,0.037449564726678056,0.002259319601231954,4.0,0.037449564726678056,0.002259319601231954,4.0,0.037449564726678056,0.002259319601231954
4.755e-5,3.162e-6,5.0123803559896935e-11,0.11978919898532746,0.11978919898532746,true,Success,0.042813962265429925,0.015404086430337643,0.027409875835092273,0.021203144682351734,4.0,0.03769144052962546,0.00225776012626651,4.0,0.03769144052962546,0.00225776012626651,4.0,0.03769144052962546,0.00225776012626651
4.755e-5,5.623e-6,4.015514452192919e-11,0.11881973821550776,0.11881973821550776,true,Success,0.043656924851345855,0.01564609895009897,0.028010825901246886,0.021667697233579458,4.0,0.038409495015762414,0.002257160301998985,4.0,0.038409495015762414,0.002257160301998985,4.0,0.038409495015762414,0.002257160301998985
4.755e-5,1.0e-5,2.695709390997563e-11,0.11986234336147,0.11986234336147,true,Success,0.0455286330195599,0.016184308171217323,0.029344324848342578,0.022698457840901735,4.0,0.04002790967048476,0.0022610087257523954,4.0,0.04002790967048476,0.0022610087257523954,4.0,0.04002790967048476,0.0022610087257523954
4.755e-5,1.778e-5,1.4865683839279792e-11,0.11959755423143534,0.11959755423143534,true,Success,0.04827698635322279,0.0169643481013653,0.0313126382518575,0.02421971788632459,4.0,0.04236280750400351,0.0022714906619137015,4.0,0.04236280750400351,0.0022714906619137015,4.0,0.04236280750400351,0.0022714906619137015
4.755e-5,3.162e-5,7.106316562757787e-12,0.11976655101083035,0.11976655101083035,true,Success,0.051156472337108634,0.01776704291148183,0.0333894294256268,0.02582454915457875,4.0,0.04478149066782212,0.0022748292200699275,4.0,0.04478149066782212,0.0022748292200699275,4.0,0.04478149066782212,0.0022748292200699275
4.755e-5,5.623e-5,3.0813435576232346e-12,0.11969684827232241,0.11969684827232241,true,Success,0.05361508283299671,0.018449902407130087,0.035165180425866624,0.027196520824594242,4.0,0.04679962906580594,0.0022317111787447724,4.0,0.04679962906580594,0.0022317111787447724,6.5993948462725305,0.04688473965743502,0.0036268896797960067
4.755e-5,0.0001,1.2420138655139585e-12,0.11975669258897158,0.11975669258897158,true,Success,0.05561425859599819,0.018983137272759788,0.036631121323238404,0.028328958821604928,4.0,0.048340747869404246,0.001797553304989797,4.0,0.048340747869404246,0.001797553304989797,19.65027309375843,0.044288530826434844,0.007033430059846898
4.755e-5,0.0001778,4.648092025244375e-13,0.11957313270848036,0.11957313270848036,true,Success,0.05692444361637393,0.019325468898857293,0.037598974717516644,0.029076537181987182,4.0,0.049358951005036476,0.0015263081630494438,4.0,0.049358951005036476,0.0015263081630494438,62.45453751944022,0.04006783848840151,0.011315601410280126
4.755e-5,0.0003162,1.4958131050021325e-13,0.11982526793686392,0.11982526793686392,true,Success,0.05697809276305259,0.019296621407402938,0.03768147135564965,0.029140255009114116,4.368327875159419,0.04995531913401409,0.0017834238639279083,4.0,0.04942688784236417,0.0015565366129777027,197.16644438494612,0.034432816622918465,0.015839036839743616
4.755e-5,0.0005623,3.430646740968738e-14,0.11957214729653058,0.11957214729653058,true,Success,0.05387786893749472,0.01830235463234486,0.03557551430514986,0.027513519163540785,16.29860493548485,0.04381237376707867,0.00735870794226899,9.056492113322992,0.046186233632801145,0.005328162893911002,604.4162469263117,0.02745062635802894,0.020546690487179015
4.755e-5,0.001,8.854182491048807e-15,0.11997638880719046,0.11997638880719046,true,Success,0.05108982867829964,0.01738196105337415,0.033707867624925496,0.02607059537142466,51.21841055786248,0.036838554729177,0.011027395430460059,29.48415365752962,0.03918605646547802,0.00910996714340872,1857.0120468942023,0.021230888639703984,0.02345212632993284
4.755e-5,0.001778,2.7586199279729583e-15,0.11995100400163229,0.11995100400163229,true,Success,0.04980257134059626,0.016927734934354653,0.032874836406241614,0.025426926311481277,159.5611403128061,0.030927203857747793,0.01430020729267207,92.12172196158446,0.033223813694961836,0.012447359047132617,5732.302068147847,0.016088862444211052,0.02630184144065229
