2.777725303821536030e-27 9.183301867380486328e+12 -1.088041181413404544e+18 9.183301867380486328e+12 1.184803894205174147e+05
2.784128819412854350e-27 9.172734958903533203e+12 -1.084289587262729216e+18 9.172734958903533203e+12 1.182078837032418087e+05
2.790547097087327706e-27 9.162180209403490234e+12 -1.080550928705794688e+18 9.162180209403490234e+12 1.179360047510072764e+05
2.796980170876126684e-27 9.151637604889312500e+12 -1.076825161140293888e+18 9.151637604889312500e+12 1.176647511222466128e+05
2.803428074888871262e-27 9.141107131386314453e+12 -1.073112240117800704e+18 9.141107131386314453e+12 1.173941213787148299e+05
2.809890843313806239e-27 9.130588774935660156e+12 -1.069412121343066880e+18 9.130588774935660156e+12 1.171241140854689875e+05
2.816368510418001041e-27 9.120082521594707031e+12 -1.065724760673622144e+18 9.120082521594707031e+12 1.168547278108699538e+05
2.822861110547519407e-27 9.109588357436828125e+12 -1.062050114119189760e+18 9.109588357436828125e+12 1.165859611265705753e+05
2.829368678127596241e-27 9.099106268551386719e+12 -1.058388137841162368e+18 9.099106268551386719e+12 1.163178126075080945e+05
2.835891247662835275e-27 9.088636241043843750e+12 -1.054738788152119936e+18 9.088636241043843750e+12 1.160502808318997559e+05
2.842428853737383770e-27 9.078178261035589844e+12 -1.051102021515256448e+18 9.078178261035589844e+12 1.157833643812313094e+05
2.848981531015107941e-27 9.067732314663919922e+12 -1.047477794543860992e+18 9.067732314663919922e+12 1.155170618402495456e+05
2.855549314239793479e-27 9.057298388082142578e+12 -1.043866064000842240e+18 9.057298388082142578e+12 1.152513717969579156e+05
2.862132238235321341e-27 9.046876467459564453e+12 -1.040266786798214656e+18 9.046876467459564453e+12 1.149862928426091094e+05
2.868730337905843522e-27 9.036466538981312500e+12 -1.036679919996525952e+18 9.036466538981312500e+12 1.147218235716935160e+05
2.875343648235985021e-27 9.026068588848435547e+12 -1.033105420804392832e+18 9.026068588848435547e+12 1.144579625819349749e+05
2.881972204291022493e-27 9.015682603277873047e+12 -1.029543246577978496e+18 9.015682603277873047e+12 1.141947084742826701e+05
2.888616041217058234e-27 9.005308568502406250e+12 -1.025993354820480896e+18 9.005308568502406250e+12 1.139320598529034760e+05
2.895275194241228242e-27 8.994946470770677734e+12 -1.022455703181629824e+18 8.994946470770677734e+12 1.136700153251748270e+05
2.901949698671875850e-27 8.984596296347134766e+12 -1.018930249457179776e+18 8.984596296347134766e+12 1.134085735016770923e+05
2.908639589898734312e-27 8.974258031512044922e+12 -1.015416951588406144e+18 8.974258031512044922e+12 1.131477329961864016e+05
2.915344903393127703e-27 8.963931662561453125e+12 -1.011915767661604096e+18 8.963931662561453125e+12 1.128874924256671802e+05
2.922065674708153864e-27 8.953617175807171875e+12 -1.008426655907587584e+18 8.953617175807171875e+12 1.126278504102647566e+05
2.928801939478863415e-27 8.943314557576775391e+12 -1.004949574701192320e+18 8.943314557576775391e+12 1.123688055732982466e+05
2.935553733422463153e-27 8.933023794213587891e+12 -1.001484482560790400e+18 8.933023794213587891e+12 1.121103565412539465e+05
2.942321092338501519e-27 8.922744872076533203e+12 -9.980313381477396480e+17 8.922744872076533203e+12 1.118525019437739684e+05
2.949104052109046170e-27 8.912477777540410156e+12 -9.945901002659985920e+17 8.912477777540410156e+12 1.115952404136570985e+05
2.955902648698892401e-27 8.902222496995582031e+12 -9.911607278615290880e+17 8.902222496995582031e+12 1.113385705868435180e+05
