x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14
21.88954704099581,192.70017812444993,1.017904732293939e-29,4.475354869883215e-16,4.3471634430628e-6,5.727822052935698e-5,181.87592071448466,363.7518414289693,2.132583468553622e-6,2.132583468553622e-6,3.582257663266257e-52,2.298356424633949e-68,2.298356424633949e-68,-5.1101008373925975e-140
23.62643445085315,221.6734913196971,8.7374855843473e-30,3.5591250367198633e-16,4.3471634430628e-6,6.17599629391172e-5,210.8258387002108,421.6516774004216,2.120473337650144e-6,2.120473337650144e-6,1.7798247601093304e-58,2.305986393318415e-70,2.305986393318415e-70,-7.927206352528199e-153
25.501140056257018,254.95108902685513,7.500081495288094e-30,2.8304729781879026e-16,4.3471634430628e-6,6.660105963414853e-5,244.0902246873714,488.1804493747428,2.131018327622892e-6,2.131018327622892e-6,1.0494004899133913e-65,1.6296653235053375e-72,1.6296653235053375e-72,-1.7340182691882454e-167
26.566925701850256,275.6365036111324,6.910411328384505e-30,2.5033057619051926e-16,4.3471634430628e-6,6.935381928342531e-5,264.7819538932373,529.5639077864746,2.1558379015761814e-6,2.1558379015761814e-6,3.4440936997245574e-70,9.690871782115877e-74,9.690871782115877e-74,-1.4600782344530833e-176
27.67725441649243,298.62657649259006,6.36710292394617e-30,2.2139549770934735e-16,4.3471634430628e-6,7.222182988853578e-5,287.77549542901926,575.5509908580385,2.1679706269557443e-6,2.1679706269557443e-6,3.5393505535656836e-75,5.032368973145386e-75,5.032368973145386e-75,-1.2087035163294491e-186
28.99034636990597,327.2850921891708,5.8034026922964935e-30,1.926538045191674e-16,4.3471634430628e-6,7.561484374114197e-5,316.4340523744442,632.8681047488884,2.1703403275109024e-6,2.1703403275109024e-6,2.120513052972504e-81,1.507543454097736e-76,1.507543454097736e-76,-3.3073605763559223e-199
30.595293361207368,364.0959058493076,5.2105344072693156e-30,1.6389810689750554e-16,4.3471634430628e-6,7.976391670338436e-5,353.2430902910924,706.4861805821848,2.169077780450483e-6,2.169077780450483e-6,2.148823417884481e-89,2.0693199052565052e-78,2.0693199052565052e-78,-2.492506797832548e-215
32.42456199790938,408.31957132598876,4.63922622143571e-30,1.3769413685230802e-16,4.3471634430628e-6,8.449514433149612e-5,397.4635489858477,794.9270979716954,2.1658218670234877e-6,2.1658218670234877e-6,5.3364630493866e-99,1.5638433505573145e-80,1.5638433505573145e-80,-1.1085555112883852e-234
34.39389637382417,458.4210089865613,4.1231912481665295e-30,1.1537020578245092e-16,4.3471634430628e-6,8.95909920610283e-5,447.5599760109158,895.1199520218316,2.1609987244055884e-6,2.1609987244055884e-6,6.996012437189992e-110,8.176868168330496e-83,8.176868168330496e-83,-1.3726517194765078e-256
36.48284001028687,513.8907021682597,3.664557639532186e-30,9.666558567095563e-17,4.3471634430628e-6,9.499876565109014e-5,503.0221617327584,1006.0443234655168,2.1558331777508042e-6,2.1558331777508042e-6,6.245606572642881e-122,3.144584726257855e-85,3.144584726257855e-85,-7.880129292555941e-281
38.69865748124886,575.1141771474569,3.256940259010169e-30,8.099348865450572e-17,4.3471634430628e-6,0.00010073717925592149,564.2387121428683,1128.4774242857366,2.157427965042153e-6,2.157427965042153e-6,3.151234567015894e-135,8.769208302557159e-88,8.769208302557159e-88,-1.4382621276556886e-307
40.49252001834809,627.9778458635894,2.9747755977897586e-30,7.06990187041145e-17,4.3471634430628e-6,0.00010538373325519658,617.0973526269197,1234.1947052538394,2.1546907030051992e-6,2.1546907030051992e-6,1.0390038527774013e-146,7.424384804544042e-90,7.424384804544042e-90,-0.0
41.95742322619921,672.8020102058704,2.7706905675724824e-30,6.354938863335037e-17,4.3471634430628e-6,0.00010917875419315074,661.9222560192444,1323.8445120384888,2.1627544565986768e-6,2.1627544565986768e-6,1.9282729608673155e-156,1.517031192085472e-91,1.517031192085472e-91,-0.0
